case_key,center_id,H,K,budget_tier,token,arch_idx,step,support_mse,validation_wmse,check_wmse,check_mae,check_worst10,cumulative_adaptation_seconds
c1090_h1_k20_btight,1090,1,20,tight,STRONG_A56,56,10,0.000541023095138371,0.0016049743862822652,0.0016317210393026471,0.032310690730810165,0.0069795832969248295,0.26496020000001863
c1090_h1_k20_btight,1090,1,20,tight,STRONG_A56,56,20,0.0005194895202293992,0.0014754936564713717,0.0015034261159598827,0.03082863613963127,0.0065488023683428764,0.5220256000000632
c1090_h1_k20_btight,1090,1,20,tight,STRONG_A56,56,50,0.0004908043774776161,0.0013760989531874657,0.0014061401598155499,0.02964230254292488,0.006214722990989685,1.2758989000001293
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,0,0.00045087290345691144,0.002196836518123746,0.0024083885364234447,0.04019880294799805,0.008351938799023628,0.0
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,1,0.00044310916564427316,0.002211325103417039,0.0024240147322416306,0.040345754474401474,0.008398004807531834,0.027646199999992405
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,5,0.00041694706305861473,0.002265944378450513,0.002482805633917451,0.04089605435729027,0.008567465469241142,0.1285460999999941
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,10,0.00039295043097808957,0.0023267418146133423,0.002548055024817586,0.04150862619280815,0.008749023079872131,0.25140760000005
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,20,0.00036368361907079816,0.002425013342872262,0.002653196221217513,0.04248747602105141,0.009028751403093338,0.5266999000001533
c1090_h4_k10_btight,1090,4,10,tight,PT_A57,57,50,0.0003349827602505684,0.0025833244435489178,0.0028222547844052315,0.04405320808291435,0.009446490556001663,1.3306266000002438
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,0,0.011010521091520786,0.006018989719450474,0.006092319265007973,0.06594247370958328,0.01983962580561638,0.0
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,1,0.00919971615076065,0.005009050481021404,0.005078451242297888,0.05951821058988571,0.017402950674295425,0.02764639999998053
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,5,0.004622152540832758,0.0028517721220850945,0.002914448268711567,0.04365193098783493,0.010913831181824207,0.12429960000002893
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,10,0.002149654319509864,0.002234378829598427,0.002297925064340234,0.0377681665122509,0.009009137749671936,0.24463510000003907
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,20,0.0007758135325275362,0.0026450068689882755,0.0027153687551617622,0.04092869535088539,0.01126440241932869,0.49786570000003394
c1090_h4_k10_btight,1090,4,10,tight,C1_A57,57,50,0.0004936754121445119,0.003443183610215783,0.0035215772222727537,0.04710207134485245,0.014188514091074467,1.2333105000001297
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,0,0.0006273604813031852,0.0015801979461684823,0.0018640186171978712,0.03501460701227188,0.006739193573594093,0.0
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,1,0.0005897245719097555,0.0015609919792041183,0.0018457071855664253,0.03482629731297493,0.00673217698931694,0.024692000000015923
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,5,0.00046827466576360166,0.0015043478924781084,0.0017922406550496817,0.03425329178571701,0.006751417648047209,0.13131440000000794
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,10,0.00036562973400577903,0.0014660139568150043,0.0017571132630109787,0.03382503613829613,0.006853163708001375,0.2635779000000298
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,20,0.0002562389709055424,0.0014456115895882249,0.0017412477172911167,0.03351079300045967,0.00712359556928277,0.513328099999967
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A55,55,50,0.00018167690723203123,0.0014814442256465554,0.0017828779527917504,0.03360198065638542,0.007651142310351133,1.274159099999963
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,0,0.005341734271496534,0.0021100484300404787,0.0020930245518684387,0.035951219499111176,0.009188094176352024,0.0
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,1,0.0050394171848893166,0.0020343430805951357,0.002016499638557434,0.035364098846912384,0.008832059800624847,0.02495490000001155
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,5,0.003998368512839079,0.001804246217943728,0.001783111598342657,0.03357246518135071,0.0075805410742759705,0.1463156999998887
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,10,0.0030120539013296366,0.0016431660624220967,0.0016179272206500173,0.03249870613217354,0.006423627026379108,0.2664549999999508
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,20,0.0017722997581586242,0.0015731886960566044,0.001540228957310319,0.03236418589949608,0.005298435688018799,0.5094777999998996
c1090_h4_k10_btight,1090,4,10,tight,STRONG_A56,56,50,0.0006167835090309381,0.001917260349728167,0.0018692809389904141,0.03611157462000847,0.005803846288472414,1.257306999999912
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,0,0.0013489898992702365,0.0021940190345048904,0.00241477251984179,0.04025532677769661,0.008351938799023628,0.0
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,1,0.001329893944784999,0.0021640872582793236,0.00238247262313962,0.039964497089385986,0.008252361789345741,0.024430999999992764
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,5,0.0012638927437365055,0.0020580666605383158,0.0022677769884467125,0.038918886333703995,0.007902174256742,0.1188164000000711
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,10,0.0012001044815406203,0.001951110316440463,0.002151548396795988,0.03783482685685158,0.007545431610196829,0.24143270000007533
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,20,0.0011137480614706874,0.0017975257942453027,0.0019835561979562044,0.036242611706256866,0.007004909683018923,0.4902190000001383
c1090_h4_k20_btight,1090,4,20,tight,PT_A57,57,50,0.0009917644783854485,0.001572320470586419,0.001734881429001689,0.03375917300581932,0.006152295041829348,1.2423544000001243
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,0,0.01025401707738638,0.0059811752289533615,0.006070256233215332,0.06568320840597153,0.01983962580561638,0.0
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,1,0.008641282096505165,0.005027127917855978,0.0051137893460690975,0.05962395295500755,0.017533324658870697,0.024146700000017063
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,5,0.00446483725681901,0.0029194210655987263,0.00300388946197927,0.04430262744426727,0.011230895295739174,0.12190600000002405
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,10,0.0021046889014542103,0.0022447300143539906,0.002333784243091941,0.038212623447179794,0.00903424620628357,0.24893849999995155
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,20,0.0007079172064550221,0.0025882928166538477,0.0026884337421506643,0.040762387216091156,0.011078618466854095,0.5023165999999151
c1090_h4_k20_btight,1090,4,20,tight,C1_A57,57,50,0.000392373651266098,0.0034290661569684744,0.0035402909852564335,0.04743674769997597,0.014252830296754837,1.274186800000109
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,0,0.0005878062220290303,0.0015831601340323687,0.001860563294030726,0.034945759922266006,0.006739193573594093,0.0
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,1,0.0005522678839042783,0.0015646329848095775,0.0018436966929584742,0.03477082401514053,0.00673332903534174,0.024054100000000744
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,5,0.0004379661404527724,0.0015100621385499835,0.0017950389301404357,0.03424307703971863,0.006756654474884272,0.12742169999995667
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,10,0.0003419653221499175,0.0014731768751516938,0.0017641448648646474,0.033846963196992874,0.006864555180072784,0.2482334999999125
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,20,0.00024077673151623458,0.0014533159555867314,0.0017527908785268664,0.03356204554438591,0.007149116601794958,0.5161180000000058
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A55,55,50,0.000173964086570777,0.0014853592729195952,0.0017957541858777404,0.033633891493082047,0.007699743378907442,1.2884219999999118
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,0,0.0034767023753374815,0.0021133606787770987,0.0021042104344815016,0.03610986843705177,0.009188094176352024,0.0
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,1,0.0033904288429766893,0.0020714933052659035,0.002062020590528846,0.03578553721308708,0.008996652439236641,0.028424500000028274
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,5,0.003081174334511161,0.0019286258611828089,0.0019178478978574276,0.03466441109776497,0.008297168649733067,0.13451060000005555
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,10,0.0027627700474113226,0.0017955333460122347,0.0017830438446253538,0.03362328186631203,0.007548068650066853,0.2601062000001093
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,20,0.0022917580790817738,0.0016333861276507378,0.0016170565504580736,0.032455164939165115,0.006448636297136545,0.5005350000001272
c1090_h4_k20_btight,1090,4,20,tight,STRONG_A56,56,50,0.0015569543465971947,0.001499332720413804,0.0014677051221951842,0.03153996169567108,0.005039862357079983,1.296019600000136
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,0,0.00016449132817797363,0.0005688254022970796,0.000477654451970011,0.017875170335173607,0.001920795883052051,0.0
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,1,0.0001634064974496141,0.0005656417342834175,0.00047454072046093643,0.01780727133154869,0.0019095161696895957,0.02563589999999749
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,5,0.00016026373486965895,0.000555750448256731,0.000464786309748888,0.017593104392290115,0.0018750580493360758,0.12333050000006551
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,10,0.00015787857410032302,0.0005477821687236428,0.00045675120782107115,0.017416007816791534,0.001847126055508852,0.25938400000012507
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,20,0.00015496253035962582,0.0005394156905822456,0.00044780471944250166,0.017217891290783882,0.001817449927330017,0.5369552000000795
c1091_h1_k10_bloose,1091,1,10,loose,PT_A57,57,50,0.00014862092211842537,0.0005319765768945217,0.00043756101513281465,0.017002930864691734,0.001782258739694953,1.3104604999998628
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,0,0.00040109219844453037,0.0019698741380125284,0.0020415254402905703,0.037216667085886,0.007895874790847301,0.0
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,1,0.000256710423855111,0.0018421224085614085,0.0019316988764330745,0.03615932539105415,0.007136735133826733,0.023988200000019333
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,5,0.00012986308138351887,0.0017429770668968558,0.0018638495821505785,0.035498157143592834,0.006590561475604773,0.12894409999989875
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,10,0.0001228084583999589,0.00174268230330199,0.0018715091282501817,0.03557032719254494,0.006615673191845417,0.24755589999989525
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,20,0.00012251033331267536,0.0017436277121305466,0.0018739907536655664,0.03559430316090584,0.006626872345805168,0.5817219999998429
c1091_h1_k10_bloose,1091,1,10,loose,C1_A57,57,50,0.00012217364565003663,0.001743303146213293,0.0018738805083557963,0.03559326380491257,0.00662661250680685,1.514065699999776
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,0,0.000923927582334727,0.0016548553248867393,0.001567369676195085,0.03233781456947327,0.006322796922177076,0.0
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,1,0.0008769368869252503,0.0016314159147441387,0.0015486846677958965,0.032183971256017685,0.0062303002923727036,0.0023706000000061067
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,5,0.000725606398191303,0.0015613359864801168,0.001495123258791864,0.03176341950893402,0.0059331138618290424,0.01092289999996865
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,10,0.0005668087396770716,0.0014969276962801814,0.0014505868311971426,0.03144875168800354,0.005656384862959385,0.02187340000000404
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,20,0.00038576178485527635,0.001442879787646234,0.0014246987411752343,0.03130412846803665,0.005403881426900625,0.04468720000011217
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A1,1,50,0.00022826879285275936,0.0014537612441927195,0.0014727205270901322,0.03183409199118614,0.005457060877233744,0.10248210000014524
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,0,0.00038262337329797447,0.0009053118410520256,0.0008320068009197712,0.023329464718699455,0.0035560447722673416,0.0
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,1,0.00032453410676680505,0.0008832238963805139,0.0008028827141970396,0.022950051352381706,0.0033994177356362343,0.0018742999999972199
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,5,0.00018279266078025103,0.0008457352523691952,0.0007435078150592744,0.022079024463891983,0.0030232814606279135,0.011065200000018649
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,10,0.00011132127838209271,0.0008488835883326828,0.0007292908267118037,0.021819956600666046,0.002880701795220375,0.021499400000038804
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,20,7.56548106437549e-05,0.0008791345171630383,0.0007426563533954322,0.022061724215745926,0.002918661804869771,0.0404367000000434
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A6,6,50,6.989979738136753e-05,0.00090753473341465,0.0007616061484441161,0.022392772138118744,0.0030038300901651382,0.09754190000006702
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,0,0.0004005391092505306,0.0014081074623391032,0.0013883000938221812,0.03079158067703247,0.005250030662864447,0.0
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,1,0.00040090593392960727,0.001408495707437396,0.0013886557426303625,0.03079577162861824,0.005251192022114992,0.002904300000011517
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,5,0.00038515598862431943,0.0014052463229745626,0.0013880179030820727,0.030820826068520546,0.0052291881293058395,0.013300900000047022
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,10,0.0003517986333463341,0.0013984591932967305,0.001386900432407856,0.030864927917718887,0.005186343099921942,0.02682130000005145
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,20,0.00030999339651316404,0.0013915894087404013,0.0013876041630282998,0.030933842062950134,0.005149503704160452,0.05426310000001422
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A13,13,50,0.00028723146533593535,0.0014116610400378704,0.00141373579390347,0.03132617846131325,0.005210060626268387,0.1275139999998487
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,0,0.0004885811358690262,0.000504064082633704,0.0004275564569979906,0.016814036294817924,0.001843164674937725,0.0
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,1,0.00044058632920496166,0.0004962052335031331,0.00041869509732350707,0.01664593070745468,0.0018060993170365691,0.0321568999999613
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,5,0.00030646880622953176,0.0004921364015899599,0.0004111171583645046,0.01649651676416397,0.001747715868987143,0.1651712999999404
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,10,0.00021977229334879667,0.000517258420586586,0.0004328429640736431,0.016886422410607338,0.0018022998701781034,0.3139628999999218
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,20,0.0001578299852553755,0.0005804016254842281,0.0004915844765491784,0.017886729910969734,0.0020257444120943546,0.6553795999998329
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A55,55,50,0.00013372056127991527,0.0006575213046744466,0.0005637098802253604,0.01908532716333866,0.002295801183208823,1.5470518999999854
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,0,8.577136759413406e-05,0.0005726965609937906,0.00043192386510781944,0.016863055527210236,0.0017936519579961896,0.0
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,1,8.45475951791741e-05,0.0005682693445123732,0.0004279203130863607,0.016781801357865334,0.0017811560537666082,0.03257199999995919
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,5,8.13625447335653e-05,0.0005547648761421442,0.00041573913767933846,0.016532938927412033,0.0017437436617910862,0.14668999999997823
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,10,7.954067405080423e-05,0.0005443205591291189,0.00040633665048517287,0.01633749157190323,0.0017143012955784798,0.30231229999998277
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,20,7.835626456653699e-05,0.0005343192024156451,0.00039726949762552977,0.01615002751350403,0.0016845702193677425,0.5996947000000432
c1091_h1_k10_bloose,1091,1,10,loose,STRONG_A56,56,50,7.749777432763949e-05,0.0005287645617499948,0.00039169544470496476,0.016036788001656532,0.001662594499066472,1.4934571000001142
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,0,0.00016435858560726047,0.0005707159289158881,0.0004761163145303726,0.017856653779745102,0.0019226230215281248,0.0
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,1,0.00016057210450526327,0.0005643726326525211,0.0004698594566434622,0.017719723284244537,0.001899583381600678,0.024839499999984582
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,5,0.00015031977090984583,0.0005456681828945875,0.00045132063678465784,0.017305046319961548,0.0018331572646275163,0.14679079999996247
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,10,0.00014387740520760417,0.0005319130141288042,0.0004374780401121825,0.01698859967291355,0.0017889636801555753,0.31654619999994793
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,20,0.00013870373368263245,0.0005191067466512322,0.00042395771015435457,0.016673464328050613,0.001744287321344018,0.6269962999999734
c1091_h1_k20_bloose,1091,1,20,loose,PT_A57,57,50,0.00013254005170892924,0.0005100962007418275,0.00041154964128509164,0.016402708366513252,0.0017006108537316322,1.389710300000047
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,0,0.0014562489232048392,0.0019662538543343544,0.00204091495834291,0.037220172584056854,0.00793638825416565,0.0
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,1,0.0008886029245331883,0.0017666192725300789,0.001879037474282086,0.03564644604921341,0.006715988740324974,0.029155699999989793
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,5,0.00039550280780531466,0.0019015773432329297,0.002079583005979657,0.03745679929852486,0.007719713728874922,0.14953259999992952
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,10,0.0003688188153319061,0.0020299842581152916,0.0022244658321142197,0.038596607744693756,0.008431078866124153,0.27802449999995815
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,20,0.0003676320775412023,0.0020575944799929857,0.002255265600979328,0.038842376321554184,0.008574498817324638,0.5987926999998194
c1091_h1_k20_bloose,1091,1,20,loose,C1_A57,57,50,0.0003661013033706695,0.0020586203318089247,0.002256960142403841,0.03885705769062042,0.008581739850342274,1.5548988999998414
